"","id","name","fat_value","fat_unit","sugur_value","sugur_unit","protein_value","protein_unit"
"3857",45347914,"MACARONI & CHEESE",2.86,"g",7.14,"g",7.14,"g"
"3858",45347954,"MACARONI & CHEESE SPIRALS",1.43,"g",8.57,"g",11.43,"g"
"3859",45348459,"FILLED SOFT PRETZEL BITES",4.88,"g",12.2,"g",6.1,"g"
"3860",45348516,"BROWNIE BITES",26.32,"g",34.21,"g",2.63,"g"
"3861",45348518,"ICED BROWNIE BITES",26,"g",38,"g",2,"g"
"3862",45348522,"THIN CRUST SUPREME PIZZA",12,"g",2.4,"g",10.4,"g"
"3863",45348526,"CUT BABY CORN",1.55,"g",4.42,"g",3.54,"g"
"3864",45348527,"PEPPERONI PIZZA TOPPED WITH PEPPERONI SLICES",14.29,"g",2.6,"g",12.34,"g"
"3865",45348528,"CUT GREEN BEANS",0,"g",0.83,"g",0.83,"g"
"3866",45348529,"DECORATING CAKE ICING RED",16.67,"g",50,"g",0,"g"
"3867",45348533,"DRESSING",31.03,"g",10.34,"g",0,"g"
"3868",45348540,"COTTO SALAMI MADE WITH CHICKEN & PORK",17.86,"g",3.57,"g",14.29,"g"
"3869",45348541,"MINI WAFFLE BOWLS",0,"g",30.77,"g",7.69,"g"
"3870",45348543,"BURRITOS",11.5,"g",0,"g",7.08,"g"
"3871",45348545,"CONDENSED SOUP",4.8,"g",4,"g",1.6,"g"
"3872",45348550,"CHEESE PUFFS",28.57,"g",3.57,"g",3.57,"g"
"3873",45348560,"DECORATING ICING YELLOW",16.67,"g",66.67,"g",0,"g"
"3874",45348570,"CHEESE PIZZA LUNCH KIT",9.4,"g",5.13,"g",11.11,"g"
"3875",45348571,"DECORATING ICING BLACK",16.67,"g",66.67,"g",0,"g"
"3876",45348573,"SEASONED BEEF CRUMBLES",14.58,"g",0,"g",22.92,"g"
"3877",45348576,"WRITING ICING CLASSIC COLORS",0,"g",66.67,"g",0,"g"
"3878",45348582,"ANGUS BEEF BRISKET",4.9,"g",0,"g",26.47,"g"
"3879",45348584,"NEON GEL FOOD COLORS",0,"g",50,"g",0,"g"
"3880",45348587,"WHITE BEAN",3.57,"g",4.76,"g",19.05,"g"
"3881",45348589,"CHICKEN BREAST SKEWERS",2.38,"g",1.19,"g",19.05,"g"
"3882",45348593,"OVEN ROASTED TURKEY BREAST",1.79,"g",1.79,"g",16.07,"g"
"3883",45348596,"ARTICHOKE HEARTS",0.42,"g",0.83,"g",2.92,"g"
"3884",45348607,"BOLOGNA",25,"g",3.57,"g",10.71,"g"
"3885",45348608,"PORK TENDERLOIN",3.45,"g",0,"g",19.54,"g"
"3886",45348612,"NONPAREILLE CAPERS",0,"g",0,"g",0,"g"
"3887",45348613,"REAL BREWED TEA DRINK ENHANCER",0,"g",0,"g",0,"g"
"3888",45348614,"WHOLE BABY CORN",1.79,"g",4.76,"g",3.57,"g"
"3889",45348617,"CHEESE PUFFS",28.57,"g",3.57,"g",3.57,"g"
"3890",45348618,"CHICKEN DRUMSTICKS",7.14,"g",1.19,"g",15.48,"g"
"3891",45348622,"UNCURED HAM",2.68,"g",5.36,"g",17.86,"g"
"3892",45348625,"HEARTS OF PALM",0.68,"g",0,"g",2.73,"g"
"3893",45348627,"CHICKEN BITES",12.5,"g",1.25,"g",10,"g"
"3894",45348628,"GRANOLA CEREAL",13.43,"g",22.39,"g",8.96,"g"
"3895",45348630,"DECORATING CUPCAKE ICING GREEN",20,"g",54.29,"g",0,"g"
"3896",45348631,"SWEET RELISH",0,"g",26.67,"g",0,"g"
"3897",45348632,"ARTICHOKE HEARTS",0.42,"g",0.83,"g",2.92,"g"
"3898",45348634,"SHARP CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"3899",45348637,"TURKEY AND CHEESE LUNCH KIT",17.17,"g",14.14,"g",13.13,"g"
"3900",45348639,"RED BEAN",2.27,"g",4.55,"g",20.45,"g"
"3901",45348640,"BEEF BOLOGNA",28.57,"g",3.57,"g",10.71,"g"
"3902",45348648,"BAKLAVA",22.22,"g",17.78,"g",6.67,"g"
"3903",45348652,"SCONE MIX",5.36,"g",32.14,"g",7.14,"g"
"3904",45348655,"CLASSIC GEL FOOD COLORS",0,"g",50,"g",0,"g"
"3905",45348656,"QUARTERED ARTICHOKE HEARTS",0.42,"g",0.83,"g",2.92,"g"
"3906",45348663,"TOMATO KETCHUP",0,"g",23.53,"g",0,"g"
"3907",45348665,"PORK CHOPS",17.86,"g",0,"g",15.48,"g"
"3908",45348669,"RED COOKIE ICING",0,"g",82.86,"g",0,"g"
"3909",45348670,"BEEF FAJITA STRIPS",8.79,"g",1.1,"g",17.58,"g"
"3910",45348673,"POTATO CHIPS",35.71,"g",7.14,"g",3.57,"g"
"3911",45348676,"COOKIE ICING PINK",0,"g",82.86,"g",0,"g"
"3912",45348677,"SLICED PIMIENTOS",0,"g",3.85,"g",1.28,"g"
"3913",45348681,"CHICKEN BREASTS",2.38,"g",1.19,"g",19.05,"g"
"3914",45348682,"COOKIE ICING BLUE",0,"g",82.86,"g",0,"g"
"3915",45348686,"LUNCH PACK",25.27,"g",9.89,"g",13.19,"g"
"3916",45348836,"BACON CHEESE BURGERS",17.95,"g",4.49,"g",12.82,"g"
"3917",45348847,"FILLED SOFT PRETZEL BITES",7.95,"g",3.41,"g",12.5,"g"
"3918",45348965,"COLORED SUGARS",0,"g",100,"g",0,"g"
"3919",45348966,"ORANGE COOKIE ICING",2.86,"g",71.43,"g",0,"g"
"3920",45349628,"PITA CHIPS",17.86,"g",3.57,"g",10.71,"g"
"3921",45349629,"SLICED STRAWBERRIES",0,"g",15.71,"g",0.71,"g"
"3922",45349630,"SLICED STRAWBERRIES",0,"g",15.71,"g",0.71,"g"
"3923",45349631,"CHEESE TORTELLINI",4.72,"g",0,"g",9.43,"g"
"3924",45349632,"PANKO BREAD CRUMBS",12.5,"g",0,"g",10.71,"g"
"3925",45349633,"WHITE SANDWICH BREAD",2.13,"g",4.26,"g",6.38,"g"
"3926",45349634,"BEEF JERKY TERIYAKI",3.57,"g",17.86,"g",46.43,"g"
"3927",45349635,"100% JUICE",0,"g",11.82,"g",0,"g"
"3928",45349636,"LIGHT APPLE JUICE COCKTAIL FROM CONCENTRATE",0,"g",5.83,"g",0,"g"
"3929",45349637,"CONFETTI CUPCAKES",16.9,"g",40.85,"g",2.82,"g"
"3930",45349638,"WHIPPED CREAM",33.33,"g",16.67,"g",0,"g"
"3931",45349639,"MINI MARSHMALLOWS",0,"g",36.67,"g",3.33,"g"
"3932",45349640,"SODA",0,"g",14.08,"g",0,"g"
"3933",45349641,"SOURDOUGH",4.44,"g",4.44,"g",11.11,"g"
"3934",45349642,"RISING CRUST PEPPERONI PIZZA",9.09,"g",4.9,"g",9.79,"g"
"3935",45349643,"RISING CRUST THREE MEAT PIZZA",8.97,"g",4.83,"g",10.34,"g"
"3936",45349644,"MANDARINA SODA",0,"g",13.75,"g",0,"g"
"3937",45349645,"THIN CRUST MEGA MEAT PIZZA",15.33,"g",5.84,"g",11.68,"g"
"3938",45349646,"THIN CRUST HAWAIIAN STYLE PIZZA",7.95,"g",3.31,"g",10.6,"g"
"3939",45349647,"THIN CRUST SUPREME PIZZA",11.54,"g",1.28,"g",9.62,"g"
"3940",45349648,"FIVE CHEESE RAVIOLI",6.21,"g",2.07,"g",9.66,"g"
"3941",45349649,"SODA",0,"g",13.8,"g",0,"g"
"3942",45349650,"COLD BREW ICED TEA",0,"g",0,"g",0,"g"
"3943",45349651,"LONG GRAIN ENRICHED RICE",0,"g",0,"g",6.67,"g"
"3944",45349652,"LONG GRAIN ENRICHED PARBOILED RICE",0,"g",0,"g",6.67,"g"
"3945",45349653,"CANNELLINI BEANS, WHITE KIDNEY BEANS",0,"g",2.86,"g",22.86,"g"
"3946",45349654,"TEXAS TOAST BREAD",2.22,"g",6.67,"g",8.89,"g"
"3947",45349655,"100% JUICE",0,"g",16.55,"g",0,"g"
"3948",45349656,"CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"3949",45349657,"MEDIUM CHEDDAR CHEESE",32.14,"g",0,"g",25,"g"
"3950",45349658,"MONTEREY JACK CHEESE",28.57,"g",0,"g",25,"g"
"3951",45349659,"MOZZARELLA CHEESE",17.86,"g",0,"g",28.57,"g"
"3952",45349660,"FINELY SHREDDED ITALIAN STYLE CHEESE",21.43,"g",0,"g",25,"g"
"3953",45349661,"NEUFCHATEL CHEESE",21.43,"g",3.57,"g",7.14,"g"
"3954",45349662,"THIN SLICED ROAST BEEF",3.7,"g",0,"g",18.52,"g"
"3955",45349663,"DEEP DISH PIE CRUSTS",28.57,"g",7.14,"g",3.57,"g"
"3956",45349664,"SAUSAGE & PEPPERONI PIZZA",9.93,"g",4.64,"g",10.6,"g"
"3957",45349665,"DEEP DISH MINI PIZZA",10.76,"g",8.86,"g",8.86,"g"
"3958",45349666,"PICANTE SAUCE",0,"g",3.33,"g",0,"g"
"3959",45349667,"ALMONDMILK",1.04,"g",2.92,"g",0.42,"g"
"3960",45349668,"JASMINE RICE",0,"g",0,"g",6.67,"g"
"3961",45349669,"CUPCAKES WITH BUTTERCREME ICING",16.9,"g",40.85,"g",2.82,"g"
"3962",45349670,"NUTRITIONAL SHAKE",3.75,"g",7.5,"g",2.92,"g"
"3963",45349672,"SPARKLING WATER BEVERAGE",0,"g",0,"g",0,"g"
"3964",45349673,"SPARKLING WATER BEVERAGE",0,"g",0,"g",0,"g"
"3965",45349674,"NATURALLY FLAVORED SPARKLING WATER BEVERAGE WITH OTHER NATURAL FLAVORS",0,"g",0,"g",0,"g"
"3966",45349675,"CHEESE STICKS MOZZARELLA & ASIAGO",20,"g",0,"g",14.29,"g"
"3967",45349676,"COOKIE MIX",13.46,"g",42.31,"g",7.69,"g"
"3968",45349677,"MACARONI & CHEESE",1.43,"g",12.86,"g",11.43,"g"
"3969",45349678,"SWISS CHEESE",28.57,"g",0,"g",28.57,"g"
"3970",45349680,"BLACK BEANS",1.43,"g",2.86,"g",22.86,"g"
"3971",45349681,"ENCHILADA SAUCE",0,"g",1.67,"g",0,"g"
"3972",45349682,"BREADED CHICKEN PATTIES",15.66,"g",0,"g",13.25,"g"
"3973",45349683,"BONELESS WYNGZ",7.14,"g",0,"g",11.9,"g"
"3974",45349684,"BARBECUE SAUCE",0,"g",36.11,"g",0,"g"
"3975",45349686,"POPCORN CHICKEN",8.24,"g",1.18,"g",15.29,"g"
"3976",45349687,"POTATO CHIPS",35.71,"g",3.57,"g",3.57,"g"
"3977",45349688,"BONELESS WYNGZ",7.14,"g",3.57,"g",11.9,"g"
"3978",45349689,"BONELESS WYNGZ",8.33,"g",0,"g",13.1,"g"
"3979",45349690,"STEAMABLE BROCCOLI CUTS",0,"g",1.18,"g",2.35,"g"
"3980",45349691,"ENRICHED MACARONI PRODUCT",1.79,"g",3.57,"g",12.5,"g"
"3981",45349692,"APPLEWOOD SMOKED BACON",41.18,"g",0,"g",29.41,"g"
"3982",45349693,"CLUB SODA",0,"g",0,"g",0,"g"
"3983",45349694,"100% APPLE JUICE",0,"g",11.67,"g",0,"g"
"3984",45349695,"SMALL CURD LOW FAT COTTAGE CHEESE",2.21,"g",3.54,"g",10.62,"g"
"3985",45349696,"DIET ROOT BEER",0,"g",0,"g",0,"g"
"3986",45349698,"TONIC WATER",0,"g",9.58,"g",0,"g"
"3987",45349699,"DIET TONIC WATER",0,"g",0,"g",0,"g"
"3988",45349700,"BEEF JERKY TERIYAKI",3.57,"g",17.86,"g",50,"g"
"3989",45349701,"WAVY POTATO CHIPS",39.29,"g",3.57,"g",3.57,"g"
"3990",45349702,"SPARKLING WATER BEVERAGE",0,"g",0,"g",0,"g"
"3991",45349703,"ARTISAN CHEESE BLEND SUNDRIED TOMATO RAVIOLI",7.53,"g",2.05,"g",10.96,"g"
"3992",45349704,"THIN CRUST 7 CHEESE PIZZA",14.93,"g",1.49,"g",13.43,"g"
"3993",45349705,"ORGANIC 100% PUMPKIN",0.41,"g",4.1,"g",0.82,"g"
"3994",45349706,"THIN SLICED SMOKED TURKEY BREAST",1.96,"g",1.96,"g",17.65,"g"
"3995",45349707,"THIN SLICED HAM",3.77,"g",5.66,"g",18.87,"g"
"3996",45349708,"ELBOWS ENRICHED MACARONI PRODUCT",1.79,"g",3.57,"g",12.5,"g"
"3997",45349709,"THIN SLICED SMOKED HAM",2.83,"g",1.89,"g",18.87,"g"
"3998",45349710,"WHOLE WHEAT EGG NOODLES",5.36,"g",3.57,"g",14.29,"g"
"3999",45349712,"CEREAL",1.72,"g",8.62,"g",10.34,"g"
"4000",45349713,"DRY ROASTED UNSALTED PEANUTS",50,"g",3.57,"g",25,"g"
"4001",45349714,"FISH FILLETS",11.11,"g",1.85,"g",7.41,"g"
"4002",45349715,"REAL BACON PIECES",28.57,"g",0,"g",42.86,"g"
"4003",45349716,"MIXED FRUIT",0,"g",8.57,"g",0.71,"g"
"4004",45349717,"WHOLE STRAWBERRIES",0,"g",4.29,"g",0.71,"g"
"4005",45349718,"NATURALLY FLAVORED SPARKLING WATER BEVERAGE WITH OTHER NATURAL FLAVORS",0,"g",0.28,"g",0,"g"
"4006",45349719,"RED RASPBERRIES",0.71,"g",4.29,"g",1.43,"g"
"4007",45349720,"ORGANIC BLUEBERRIES",0.71,"g",8.57,"g",0.71,"g"
"4008",45349721,"CHERRY BERRY BLEND",0,"g",8.57,"g",0.71,"g"
"4009",45349722,"BERRY BLEND WITH STRAWBERRIES AND BLUEBERRIES",0.36,"g",6.43,"g",0.71,"g"
"4010",45349723,"WILD BLUEBERRIES",0,"g",8.57,"g",0,"g"
"4011",45349724,"STRAWBERRY BANANA BLEND",0,"g",7.86,"g",0.71,"g"
"4012",45349725,"ORGANIC BERRY BLEND",0.36,"g",7.86,"g",0.71,"g"
"4013",45349726,"POTATO SALAD",6.67,"g",5.19,"g",1.48,"g"
"4014",45349727,"MACARONI SALAD",11.33,"g",6,"g",4,"g"
"4015",45349729,"BLACK FOREST HAM WATER ADDED",3.57,"g",0,"g",17.86,"g"
"4016",45349730,"MUENSTER CHEESE",31.58,"g",0,"g",21.05,"g"
"4017",45349731,"HAVARTI SEMISOFT CHEESE",36.84,"g",0,"g",21.05,"g"
"4018",45349732,"PEPPER JACK CHEESE",26.32,"g",0,"g",21.05,"g"
"4019",45349733,"DELI STYLE PEPPER JACK CHEESE",26.32,"g",0,"g",21.05,"g"
"4020",45349734,"SOUR FRUIT SMILES",0,"g",56.52,"g",4.35,"g"
"4021",45349735,"PREMIUM WILD CAUGHT CHUNK LIGHT TUNA",0,"g",1.35,"g",20.27,"g"
"4022",45349736,"TUNAVATIONS BREADED TUNA PATTY",6.76,"g",2.7,"g",18.92,"g"
"4023",45349737,"TOMATO SAUCE",0,"g",3.17,"g",0,"g"
"4024",45349738,"CRUSHED TOMATOES WITH BASIL",0,"g",3.28,"g",1.64,"g"
"4025",45349739,"ORGANIC PETITE DICED TOMATOES",0,"g",2.5,"g",0,"g"
"4026",45349740,"DICED TOMATOES",0,"g",2.5,"g",0,"g"
"4027",45349741,"WHOLE KERNEL CORN",1.2,"g",5.6,"g",1.6,"g"
"4028",45349742,"ORGANIC SWEET PEAS",0.4,"g",4.8,"g",3.2,"g"
"4029",45349743,"EXTRA VIRGIN OLIVE OIL",93.33,"g",NA,NA,0,"g"
"4030",45349744,"MEAT LOVERS BREAKFAST BOWL",13.13,"g",1.01,"g",9.6,"g"
"4031",45349745,"GINGER GARLIC STIR-FRY VEGETABLES AND RICE, ROASTED DARK MEAT CHICKEN AND TERIYAKI SAUCE",7.86,"g",4.29,"g",9.29,"g"
"4032",45349746,"MAC & CHEESE, SEASONED PORK AND BBQ SAUCE",13.57,"g",5,"g",13.57,"g"
"4033",45349747,"SLOW COOKED BEEF POT ROAST",6.43,"g",1.43,"g",10.71,"g"
"4034",45349748,"BRAISED PORK CARNITAS",10,"g",2.86,"g",9.29,"g"
"4035",45349749,"HOMESTYLE BEEF MEAT LOAF",5.71,"g",5.71,"g",7.14,"g"
"4036",45349751,"MACARONI SALAD",11.33,"g",6,"g",4,"g"
"4037",45349752,"PREMIUM WILD CAUGHT CHUNK LIGHT TUNA",9.41,"g",0,"g",17.65,"g"
"4038",45349753,"PREMIUM WILD CAUGHT CHUNK LIGHT TUNA",3.53,"g",7.06,"g",16.47,"g"
"4039",45349754,"WHITE QUINOA",5.81,"g",0,"g",13.95,"g"
"4040",45349755,"RED QUINOA",5.81,"g",0,"g",13.95,"g"
"4041",45349756,"ORGANIC QUINOA & BROWN RICE BLEND",3.26,"g",0,"g",10.87,"g"
"4042",45349757,"ORGANIC GREEN PEAS",1.03,"g",5.15,"g",5.15,"g"
"4043",45349761,"MEDIUM SALSA",0,"g",3.33,"g",0,"g"
"4044",45349762,"SALSA",0,"g",3.33,"g",0,"g"
"4045",45349763,"APPLESAUCE",0,"g",13.27,"g",0,"g"
"4046",45349764,"APPLESAUCE",0,"g",9.02,"g",0,"g"
"4047",45349765,"UNSWEETENED APPLESAUCE",0,"g",13.49,"g",0,"g"
"4048",45349766,"BIG BURLY BREAKFAST SANDWICH",16.67,"g",11.73,"g",9.26,"g"
"4049",45349767,"BIG BURLY BREAKFAST SANDWICH",14.69,"g",2.1,"g",10.49,"g"
"4050",45349768,"PORK SAUSAGE CRUMBLES",39.29,"g",0,"g",12.5,"g"
"4051",45349769,"CHICKEN FILLETS",6.06,"g",2.42,"g",19.39,"g"
"4052",45349770,"CHICKEN PARMESAN AND PENNE",5.65,"g",2.47,"g",6.01,"g"
"4053",45349771,"STRAINED 100% RAW HONEY",0,"g",76.19,"g",0,"g"
"4054",45349772,"100% RAW HONEY MESQUITE",0,"g",76.19,"g",0,"g"
"4055",45349773,"100% RAW HONEY",0,"g",76.19,"g",0,"g"
"4056",45349774,"100% RAW HONEY",0,"g",76.19,"g",0,"g"
"4057",45349775,"SWEETENED WHOLE GRAIN WHEAT & RICE SQUARE CEREAL",0,"g",29.03,"g",6.45,"g"
"4058",45349776,"PIZZA CRUSTS",3.64,"g",1.82,"g",16.36,"g"
"4059",45349777,"UNSWEETENED COCOA POWDER",10,"g",0,"g",20,"g"
"4060",45349778,"GROUND FLAX SEED",38.46,"g",0,"g",15.38,"g"
"4061",45349779,"CHEESEBURGER BITES",8.75,"g",3.75,"g",8.75,"g"
"4062",45349780,"DONUT CHEESEBURGER",21.84,"g",12.07,"g",11.49,"g"
"4063",45349781,"BITES",7.5,"g",12.5,"g",8.75,"g"
"4064",45349782,"SANDWICHES",7.54,"g",4.02,"g",11.06,"g"
"4065",45349783,"CEREAL",3.57,"g",32.14,"g",7.14,"g"
"4066",45349784,"ORGANIC TOASTED OATS CEREAL",7.14,"g",3.57,"g",14.29,"g"
"4067",45349785,"ORGANIC FROSTED CORN FLAKES CEREAL",0,"g",34.48,"g",3.45,"g"
"4068",45349786,"GRANOLA BARS",16.67,"g",28.57,"g",9.52,"g"
"4069",45349787,"PANCAKE & WAFFLE MIX",0,"g",14.58,"g",8.33,"g"
"4070",45349788,"COMPLETE PANCAKE & WAFFLE MIX",3.85,"g",15.38,"g",7.69,"g"
"4071",45349789,"ELECTROLYTE DRINK ENHANCER",0,"g",0,"g",0,"g"
"4072",45349790,"CHEDDAR JALAPENO DIP",16.07,"g",7.14,"g",7.14,"g"
"4073",45349791,"MEATBALLS",23.53,"g",1.18,"g",14.12,"g"
"4074",45349792,"CHICKEN MARSALA",2.09,"g",0.9,"g",11.94,"g"
"4075",45349793,"SHORT RIB RAGU",11.84,"g",1.64,"g",5.26,"g"
"4076",45349794,"BURGUNDY BRAISED SHORT RIBS",9.17,"g",1.53,"g",3.98,"g"
"4077",45349795,"CUBAN-STYLE BRAISED BEEF",2.09,"g",3.88,"g",6.27,"g"
"4078",45349796,"SLICED SOURDOUGH BOULE",1.39,"g",0,"g",8.33,"g"
"4079",45349797,"SLICED SOURDOUGH RYE BOULE",2.78,"g",2.78,"g",8.33,"g"
"4080",45349798,"SANDWICH CROISSANTS",20,"g",7.06,"g",7.06,"g"
"4081",45349799,"SOFT BAVARIAN PRETZELS",3.7,"g",3.7,"g",7.41,"g"
"4082",45349800,"BREADSTICKS",1,"g",2,"g",8,"g"
"4083",45349801,"CAPPUCCINO MIX",26.67,"g",33.33,"g",0,"g"
"4084",45349802,"WHOLE WHEAT",2.68,"g",3.57,"g",12.5,"g"
"4085",45349803,"ORGANIC WHOLE KERNEL CORN",1.2,"g",5.6,"g",1.6,"g"
"4086",45349804,"CUT GREEN BEANS",0,"g",1.67,"g",0.83,"g"
"4087",45349805,"ORGANIC SWEET PEAS",0.4,"g",4.8,"g",3.2,"g"
"4088",45349806,"BLACK BEANS",0.38,"g",0.77,"g",5.38,"g"
"4089",45349807,"ORGANIC GARBANZO BEANS",1.54,"g",0,"g",4.62,"g"
"4090",45349808,"HOT COCOA MIX",3.57,"g",78.57,"g",3.57,"g"
"4091",45349809,"HOT COCOA MIX WITH MARSHMALLOWS",3.57,"g",78.57,"g",3.57,"g"
"4092",45349810,"BALSAMIC VINEGAR OF MODENA",0,"g",20,"g",0,"g"
"4093",45349811,"SALSA VERDE CARNITAS",4.28,"g",2.45,"g",6.73,"g"
"4094",45349812,"APPLE PIE",11.2,"g",12,"g",2.4,"g"
"4095",45349813,"SLOW COOKED PULLED PORK",4.51,"g",5.63,"g",8.45,"g"
"4096",45349814,"GARLIC BREAD",12.77,"g",0,"g",8.51,"g"
"4097",45349815,"CIABATTA ROLLS",0.51,"g",2.02,"g",8.08,"g"
"4098",45349816,"ORGANIC APPLE JUICE FROM CONCENTRATE",0,"g",11.67,"g",0,"g"
"4099",45349817,"SPICED APPLE CIDER",0,"g",10.83,"g",0,"g"
"4100",45349818,"WHITE QUINOA",4.84,"g",0,"g",4.03,"g"
"4101",45349819,"OATMEAL COOKIES",16.07,"g",25,"g",3.57,"g"
"4102",45349820,"COOKIES",16.07,"g",28.57,"g",3.57,"g"
"4103",45349821,"WAFER COOKIES",21.88,"g",43.75,"g",3.12,"g"
"4104",45349822,"THIN SLICED TURKEY BREAST",1.96,"g",1.96,"g",17.65,"g"
"4105",45349823,"PREMIUM SHELLS & CHEESE",6.19,"g",6.19,"g",11.5,"g"
"4106",45349824,"PETITE DICED TOMATOES",0,"g",2.5,"g",0,"g"
"4107",45349825,"ICE CREAM SANDWICH",14.61,"g",30.34,"g",3.37,"g"
"4108",45349826,"PESTO COD WITH VEGETABLES",8.59,"g",1.56,"g",7.81,"g"
"4109",45349827,"ONE STEP COOKING ASIAN STYLE SESAME TILAPIA WITH VEGETABLES",7.03,"g",2.34,"g",10.16,"g"
"4110",45349828,"TOMATO BASIL SALMON WITH VEGETABLES",8.59,"g",1.56,"g",10.16,"g"
"4111",45349829,"SESAME SHRIMP WITH VEGETABLES",7.03,"g",2.34,"g",7.03,"g"
"4112",45349830,"FROSTED FLAKES CORN CEREAL",0,"g",35.48,"g",3.23,"g"
"4113",45349831,"AWAKE CEREAL",0,"g",29.03,"g",6.45,"g"
"4114",45349832,"RICE & WHEAT FLAKES WITH ALMONDS CEREAL",5,"g",30,"g",6.67,"g"
"4115",45349833,"CEREAL",3.12,"g",31.25,"g",6.25,"g"
"4116",45349834,"CEREAL",3.12,"g",31.25,"g",6.25,"g"
"4117",45349835,"CEREAL",1.89,"g",37.74,"g",5.66,"g"
"4118",45349836,"CORN SQUARES TOASTED CEREAL",0,"g",9.68,"g",6.45,"g"
"4119",45349837,"POTATO CHIPS",39.29,"g",3.57,"g",3.57,"g"
"4120",45349838,"CROUTONS SEASONED",14.29,"g",0,"g",14.29,"g"
"4121",45349839,"SLICED ROASTED ALMONDS",50,"g",0,"g",16.67,"g"
"4122",45349840,"MAYONNAISE",26.92,"g",0,"g",0,"g"
"4123",45349843,"SPARKLING WATER BEVERAGE",0,"g",0,"g",0,"g"
"4124",45349844,"SPARKLING WATER BEVERAGE",0,"g",0.42,"g",0,"g"
"4125",45349845,"SPARKLING WATER",0,"g",0,"g",0,"g"
"4126",45349846,"TONIC WATER",0,"g",9.6,"g",0,"g"
"4127",45349847,"CLUB SODA",0,"g",0,"g",0,"g"
"4128",45349848,"DIET TONIC WATER",0,"g",0,"g",0,"g"
"4129",45349849,"SODA",0,"g",11.55,"g",0,"g"
"4130",45349850,"SODA",0,"g",14.08,"g",0,"g"
"4131",45349851,"ROOT BEER",0,"g",13.8,"g",0,"g"
"4132",45349852,"STEAK CUT FRENCH FRIED POTATOES",3.57,"g",1.19,"g",2.38,"g"
"4133",45349853,"FLAVORED SODA",0,"g",11.25,"g",0,"g"
"4134",45349854,"100% WHITE GRAPE JUICE",0,"g",15.83,"g",0,"g"
"4135",45349855,"100% JUICE",0,"g",11.67,"g",0,"g"
"4136",45349856,"GINGER ALE",0,"g",10.42,"g",0,"g"
"4137",45349857,"SODA",0,"g",11.67,"g",0,"g"
"4138",45349858,"PINTO BEANS",0,"g",2.86,"g",20,"g"
"4139",45349859,"BREAD CRUMBS",5.36,"g",7.14,"g",14.29,"g"
"4140",45349861,"SODA",0,"g",11.55,"g",0,"g"
"4141",45349862,"SLICED PEACHES",0,"g",6.43,"g",0.71,"g"
"4142",45349863,"FROZEN CONCENTRATE FOR LEMONADE",0,"g",56.82,"g",0,"g"
"4143",45349960,"FIVE CHEESE RAVIOLI",6.21,"g",2.07,"g",9.66,"g"
"4144",45349961,"SUGAR SNAP PEA STIR-FRY",0,"g",2.6,"g",1.3,"g"
"4145",45349994,"NUTRITIONAL SHAKE",2.53,"g",6.33,"g",3.8,"g"
"4146",45349996,"GLUCOSE SHOT",0,"g",25,"g",0,"g"
"4147",45349998,"ORANGE JUICE WITH PULP",0,"g",9.17,"g",0.83,"g"
"4148",45350000,"SODA",0,"g",12.92,"g",0,"g"
"4149",45350044,"NUTRITIONAL SHAKE PLUS",4.64,"g",9.28,"g",5.49,"g"
"4150",45350045,"NUTRITIONAL SHAKE PLUS",4.64,"g",8.44,"g",5.49,"g"
"4151",45350046,"GLUCOSE GEL",0,"g",45.45,"g",0,"g"
"4152",45350047,"GLUCOSE TABLETS",0,"g",88.89,"g",0,"g"
"4153",45350048,"SPINACH DIP",26.67,"g",3.33,"g",3.33,"g"
"4154",45350049,"100% PURE ORANGE JUICE",0,"g",9.17,"g",0.83,"g"
"4155",45350050,"POTATO SALAD",11.43,"g",1.43,"g",5,"g"
"4156",45350428,"INSTANT OATMEAL",4.65,"g",34.88,"g",6.98,"g"
"4157",45350429,"SCONE MIX",0,"g",25,"g",7.14,"g"
"4158",45350431,"EDIBLE GLITTER GELS",0,"g",50,"g",0,"g"
"4159",45350432,"DECORATING ICING PURPLE",16.67,"g",66.67,"g",0,"g"
"4160",45350433,"CHIPOTLE BEEF",2.38,"g",4.76,"g",21.43,"g"
"4161",45350434,"SWEET TREAT TRIO",15,"g",42.5,"g",5,"g"
"4162",45350436,"ROTINI PASTA & CHEDDAR BROCCOLI",2.54,"g",5.08,"g",6.78,"g"
"4163",45350439,"GEL FOOD COLORS",0,"g",50,"g",0,"g"
"4164",45350440,"CHEESE",35.71,"g",3.57,"g",3.57,"g"
"4165",45350448,"SCONE MIX",0,"g",21.43,"g",7.14,"g"
"4166",45350449,"DECORATING ICING WHITE",16.67,"g",66.67,"g",0,"g"
"4167",45350450,"SALSA ROJA ROASTED TOMATO & CHIPOTLE",1.67,"g",3.33,"g",0,"g"
"4168",45350452,"SALSA VERDE",0,"g",3.33,"g",0,"g"
"4169",45350453,"INSTANT OATMEAL",4.29,"g",22.86,"g",8.57,"g"
"4170",45350468,"SCONE MIX",0,"g",25,"g",7.14,"g"
"4171",45350469,"CREAM OF CHICKEN CONDENSED SOUP",6.4,"g",3.2,"g",1.6,"g"
"4172",45350471,"DECORATING ICING GREEN",16.67,"g",66.67,"g",0,"g"
